,id,adult_males,subadult_males,adult_females,juveniles,pups,r_mean,g_mean,b_mean,r_std,g_std,b_std,r_max,g_max,b_max,r_min,g_min,b_min,r_kurtosis,g_kurtosis,b_kurtosis,r_skewness,g_skewness,b_skewness
594,594,0,1,1,0,0,128.057069861,137.428373642,142.784443762,36.3751712188,29.3593251491,24.5476380743,255,255,255,64,77,85,-0.80293503257,-0.46731514502,0.347236143465,0.631653239103,0.665251196585,0.957444693425
595,595,2,0,30,15,0,109.340707474,129.69011773,153.969670107,68.424182852,60.9038249795,52.5156360378,255,255,255,8,26,41,-0.775964141603,-0.898079432242,-0.883608035936,0.758276848797,0.638705677451,0.448114976176
596,596,5,4,30,47,0,132.813757633,132.560564693,132.133088164,14.9024550849,14.8397199405,14.9725505201,253,255,255,102,100,95,11.5372257763,17.0030646046,17.9978233247,2.69807950048,3.28961785063,3.20399880225
597,597,0,0,1,0,0,126.855768891,132.666505099,131.896222034,39.1734627136,32.0117384492,28.3708462594,255,254,255,33,37,31,-1.36418391047,-1.22143695517,-0.858030864991,0.250980930563,0.241709916629,0.295432957418
598,598,4,5,32,15,0,116.078905877,118.172971835,116.52607874,23.5406428845,26.5125065872,29.6171399107,255,255,255,25,24,21,5.47985097245,2.74119714407,1.39730849423,0.141117074114,-0.538947757631,-0.745502450908
599,599,3,8,1,5,0,139.481191849,139.449309401,139.375004997,37.9801090791,38.0658758949,38.1987266007,255,255,255,82,77,70,2.67988032683,2.81830056966,2.87769041215,1.86747828227,1.918362331,1.9415159961
600,600,0,1,19,27,0,125.965348498,133.771398024,132.176030996,44.8045326048,41.9288211131,43.6110187065,255,255,255,7,11,13,0.926727613698,1.32084752908,1.10777359801,0.897799670867,0.181070861022,0.20454279832
601,601,9,4,38,92,0,99.7944692733,106.11478001,108.436801465,73.1040209769,67.7233750212,65.7178300114,255,255,255,1,5,1,-1.11834972562,-1.01445144886,-0.917555306892,0.528621083737,0.6124834227,0.65320135081
602,602,3,17,0,0,0,129.245241548,129.603567342,128.493841474,26.5248620814,26.3653197485,28.602016626,255,255,255,17,22,23,1.54292634509,1.13106005246,0.583222803237,0.952905874984,0.410884930695,-0.0624640196846
603,603,2,3,1,0,0,138.420608523,143.588815268,144.426498345,29.0701418084,26.5605950208,25.7349721606,255,255,255,13,23,20,4.1581377363,4.63830089109,4.54036082972,1.33932127546,0.468858629833,-0.591621791488
604,604,12,5,105,204,2,129.595137847,129.921498477,124.337768622,31.9289530613,30.570631947,39.229131033,255,255,255,17,17,7,1.64398475979,1.09099209018,-0.241927862282,0.123470910913,-0.483711145905,-0.695435426409
605,605,4,6,2,5,0,62.1832851534,65.3300455628,66.8660926878,50.0127723276,49.8917228548,50.1268126397,244,248,249,5,9,7,1.58409102485,1.69067355689,1.70797764431,1.54959352335,1.58966300551,1.58834267948
606,606,16,5,288,11,211,145.891819957,148.777055432,149.913248368,40.6085592411,36.3880776459,34.3390381163,255,255,255,38,38,30,0.44700774806,1.41328063993,2.24267326819,1.15034790487,1.08482140229,0.937010066969
607,607,2,3,15,4,0,99.5934308447,106.668142951,109.538499805,37.3325164382,32.7672489616,30.5021560529,255,255,255,29,40,40,2.57196759008,3.86102573352,4.64327547778,1.64784896213,1.90339426804,1.96569656124
608,608,2,0,12,24,0,122.567688753,133.766912037,133.192994544,38.3810714566,40.8674725994,41.0678763984,255,255,255,10,12,11,2.69720031295,1.45414171961,1.41701736615,0.908720164807,-0.209027171257,-0.078630298729
609,609,1,5,0,0,0,124.158542709,125.177538599,125.087626639,32.0765608806,28.3475703165,27.5981502525,255,255,255,58,67,66,-0.624873030229,-0.00762096623996,0.26899526793,-0.00745858477715,0.186769641123,0.291862235524
610,610,5,5,17,12,0,120.905236469,127.113102185,129.778721306,43.1260615849,38.7962216548,35.5688046135,255,255,255,23,27,27,0.858944215194,1.27998060659,2.05763000543,1.30654676901,1.14025589747,0.85639701328
611,611,2,1,32,13,0,118.169088055,145.792326499,140.86741824,51.0020686441,38.5295624528,40.2072393919,255,255,255,9,13,3,0.684592746469,1.79799681071,1.66043827452,1.33970749154,1.21022068148,1.36022294581
612,612,3,0,1,0,0,107.729441749,118.208759131,122.105507963,58.9332906664,51.2619726397,46.4035585536,255,255,255,15,20,22,-0.301953559909,-0.0268024429742,0.238022579232,0.937904360638,1.02158977537,1.03660810588
613,613,4,6,15,2,1,127.306773883,130.662602166,128.78165839,34.3435920662,31.7086109475,31.2239501595,255,255,255,20,28,29,1.55401255222,2.15710382814,2.73301440005,1.37869428499,1.45587360012,1.38161243138
614,614,1,0,5,10,0,117.386209688,141.399034675,149.159542575,61.8770490842,47.8990732977,43.599894753,255,255,255,34,43,46,-0.301843400411,0.236155613556,0.457162141919,1.03366200965,1.22183272861,1.26908634197
615,615,2,1,35,22,0,84.2080235275,119.491184749,127.376385331,48.5382796674,35.814347012,32.4536486661,255,255,255,30,44,48,3.50550252318,4.54042467874,5.16160293362,2.06552293244,2.21903685898,2.33091162785
616,616,8,18,79,25,0,99.2817757228,113.595185289,124.036957404,53.3375551295,46.2666399274,41.6258654408,255,255,255,1,1,2,1.41651117921,2.08374458428,2.57707827747,1.4564925998,1.65247923256,1.70157534679
617,617,14,12,88,47,38,146.305949243,152.817820273,157.882832806,47.4617330904,38.567715832,31.6442269844,255,255,255,38,42,40,-0.599010304402,-0.0337773614297,0.939521019939,0.841400579436,0.928399103865,0.849994932561
618,618,5,23,98,25,0,89.6735479416,91.1281100512,92.8630788301,32.5304659269,30.6470492074,28.0842760071,255,255,255,11,13,10,2.78716389606,2.72092799159,3.45541775036,1.64664522282,1.3440422502,1.17871058762
619,619,6,2,27,6,12,105.703009217,119.77543724,128.14916306,53.5622226112,45.8960212718,40.495286643,255,255,255,13,29,28,0.0266682161921,0.438012833136,0.797363779884,1.00340254987,1.05299887011,0.940263897435
620,620,5,6,20,1,21,132.03211761,136.577596764,138.449194257,26.0695716953,25.7629971699,24.2924069446,255,255,255,47,54,39,1.79815048051,1.12383100864,1.45992981047,1.49588143133,1.26274674362,1.30058129912
621,621,15,12,53,36,30,124.731475035,137.456706436,142.133640855,70.9032835014,60.0257497167,53.6679320836,255,255,255,28,30,21,-0.887979654828,-0.659055329161,-0.45365805953,0.861455495271,0.97830633918,1.03735195435
622,622,6,2,32,1,38,114.804397745,122.77301078,125.577956634,30.4663606525,26.1044505954,25.0193331097,255,255,255,40,42,39,1.11141158604,2.02935615241,2.3784866638,1.11240701559,1.11962503526,1.13459946386
623,623,6,0,0,0,0,91.6565617751,99.1812230125,103.238865068,47.4934481872,41.6179714948,36.8198811167,255,255,255,4,11,11,0.113487829647,0.562738260626,1.6589977415,0.846772891013,0.910277935868,0.996936564745
624,624,7,6,38,1,20,106.761487736,131.128476445,143.769648304,49.2900269818,39.3272384938,36.1147143218,255,255,255,17,25,18,1.64256733614,1.98504491728,1.32100793341,1.55676045364,1.24855126677,0.605610464418
625,625,28,5,149,11,129,117.053496038,124.846849389,119.20925442,36.793711794,31.8746564834,33.3128556064,253,254,255,18,21,21,-0.40790077902,-0.101155479574,0.14463576229,0.642186321562,0.632039930385,0.476599855688
626,626,1,0,0,0,0,91.449947978,94.8600928967,94.8395991087,44.0187849531,42.2125352307,41.0707087088,244,243,251,11,13,10,0.654411236205,0.795919247406,1.44859902728,1.07281869402,1.07551048534,1.30682944333
627,627,1,1,0,0,0,128.677970625,134.814054767,139.825003902,14.8105872812,14.5117381218,14.3435392224,255,255,255,54,57,55,10.7934960143,9.77446137055,9.51450082976,2.11081733249,1.50926243483,0.851440479654
628,628,11,4,18,1,0,129.694235352,135.832328743,139.185820755,25.4491647045,20.8920266567,17.1815312515,255,255,255,40,38,36,4.86304634636,6.4631634358,8.60784216245,2.03597211702,1.87224913353,0.43917836777
629,629,13,12,75,1,57,90.153178799,107.505756591,117.061164644,63.1626957734,51.4342799709,45.1046844127,255,255,255,8,18,10,-0.052377763656,0.600915667396,1.21137685144,1.10074892116,1.25156798028,1.3084921855
630,630,2,0,0,0,0,68.0904895697,84.6580541533,95.1789991587,56.0541919882,47.0439505638,40.4340931396,255,255,255,1,8,8,0.868990973725,1.69066678693,3.18715818964,1.37265896529,1.53234120973,1.74871307777
631,631,2,2,0,0,0,124.008278329,130.614231965,129.849565034,32.4283851052,29.4186094979,31.1465355826,255,255,255,2,10,6,1.77724334194,3.25955076555,2.53487109726,0.460631393626,0.447719048012,0.298147198837
632,632,5,3,1,6,0,113.714189681,114.863230321,110.2186803,25.8379924628,23.5545258583,32.8896884193,255,254,253,14,14,6,5.85140455345,3.53800536548,-0.135358663902,1.51778382842,-0.0875391916349,-0.781554990895
633,633,5,1,39,15,25,78.4175759142,97.7262748405,110.106546349,60.1354431068,48.3580080267,40.4081295907,255,255,255,7,12,14,0.264555691666,1.17788172497,2.29778154055,1.21940488206,1.44725881057,1.59923981828
634,634,1,0,0,0,0,114.245321155,123.563699966,127.352919533,64.2798723049,59.1192423928,57.399985574,255,255,255,1,8,7,-0.210401832614,0.0314316378958,0.039008998822,0.625338143993,0.678523523274,0.691220493553
635,635,3,1,20,7,0,131.182220507,140.312849678,146.160337002,16.7750752468,15.7099177455,15.8712931016,255,255,255,31,35,36,18.0232267317,15.9441330298,13.3565928797,3.03663907501,1.3900712679,-0.712904546832
636,636,2,2,34,2,0,102.504176792,108.07296661,109.99763585,44.567662854,42.8317491389,42.4433096886,255,255,255,4,11,10,1.46288934552,1.7351250285,1.93514924393,1.31133131936,1.19099461702,1.01601009673
637,637,6,18,85,17,40,92.4649339912,99.4551467193,85.5585276021,36.7819686526,32.879089042,39.4115851464,255,255,255,11,16,15,0.298837802907,0.508678896373,-0.141949279197,0.948610159453,0.717403313098,0.734592717324
638,638,2,2,0,0,0,91.6076138355,99.9780889621,100.542321346,71.744454256,65.2561751343,63.9931912538,255,255,255,1,11,7,-0.497385170183,-0.299795472297,-0.182055083207,0.934001055623,1.020223971,1.06622299488
639,639,4,12,31,81,2,102.961472492,106.469987558,107.309712665,40.9008645653,35.8514393087,34.1167087457,255,255,255,15,15,11,2.79377222707,3.64064461532,3.86775788576,1.69746989733,1.73541635486,1.64259065504
640,640,8,3,33,8,0,103.529063665,106.286124999,100.169123277,30.6541747468,29.6449907855,33.7586298828,243,244,248,23,24,13,-0.0327817535409,0.112950987393,-0.111926392882,0.399839483668,0.235084241814,0.428445058388
641,641,1,2,70,102,0,95.6999483509,103.577534767,105.582215533,42.0772744163,38.3791542834,39.6972578808,253,253,253,17,20,19,1.25458753951,1.96948577443,2.012379908,1.36340976411,1.52340601355,1.54347549933
642,642,1,9,0,0,0,111.232005559,113.797691449,111.83390566,69.9032150337,65.1867767284,63.0656790993,255,255,255,1,4,2,-1.33007463841,-1.21778591638,-1.11266265112,0.124197543498,0.156301815665,0.307277798727
643,643,1,6,0,29,0,122.136312636,124.472204193,120.773063668,35.4833793381,33.5732610887,32.6333047914,255,255,255,14,18,5,1.84909110375,2.074284262,2.39205456173,1.01206361387,0.660897889807,0.252653211545
644,644,2,2,22,9,0,81.9143063862,117.817645511,128.688490086,45.3204722292,33.6628877615,30.335664145,255,255,255,37,61,71,5.43065450941,6.87160907813,7.25845003196,2.4637301999,2.69626511972,2.74667865186
645,645,10,7,73,51,67,110.166923272,113.958531208,116.460565019,46.2179125913,44.3539027738,41.9123959056,255,255,255,16,17,12,0.485469572143,0.742293625389,1.53088195672,1.01446463033,1.04319983525,1.16531722829
646,646,1,1,11,3,0,96.0081372766,100.763122701,100.509809994,53.2135094177,51.7274726643,52.5669120337,255,255,255,7,10,8,0.237760362604,0.493358518172,0.730278150954,1.06484417593,1.12269489454,1.17432251951
647,647,1,2,0,1,0,115.896131597,129.62354738,137.35899095,35.1771704133,28.5008843908,23.6580124123,255,255,255,21,27,30,2.59936594029,3.2988258437,4.83704793949,1.9240732641,1.81153534916,1.31736769234
648,648,5,0,56,0,41,111.449804441,120.616770318,123.761039178,23.0890698618,19.4004313032,19.0995469619,254,254,254,53,43,36,8.13047220458,10.3278713671,11.7902982054,2.50717947957,2.01094517118,2.18333012266
649,649,2,0,19,49,0,131.60440599,131.705383496,131.531370349,14.3164237037,12.5956879365,12.3432003361,255,255,255,33,17,11,12.2054027109,13.682070908,13.292255839,1.55735740316,0.770171061307,0.313329326708
650,650,2,25,0,13,0,83.9735636886,94.869389099,101.768402253,67.7686134279,58.0209866843,48.7592772013,255,255,255,1,14,1,-0.318353856247,0.0465247451709,0.672223193394,0.988919624702,1.1151867485,1.21208412419
651,651,1,7,11,26,0,135.460601621,135.305111413,135.277944669,12.0101940102,12.1331685318,12.5153113036,255,255,255,38,38,36,26.0603772175,15.4780925256,13.9058890581,3.02852999459,0.484138100051,-1.06241368256
652,652,0,3,0,0,0,138.482960249,143.820961444,147.189795601,59.8327196209,52.5264046414,46.5247518499,255,255,255,18,21,24,-1.14312228839,-0.930750437071,-0.547519479356,0.474364225255,0.475909358608,0.363310738329
653,653,2,3,0,18,0,83.9283768844,89.4534478861,91.0937719809,62.4985125514,62.1468008189,63.9383940924,241,244,247,1,4,5,-0.613655379966,-0.48172447903,-0.395934666889,0.75486525093,0.828745952221,0.90653189779
654,654,1,3,0,8,0,133.511792073,133.352906227,133.113871281,15.3908719484,14.9241899234,15.085484795,255,255,255,41,34,28,24.8600816265,25.3545739351,23.4301236971,3.96442627316,3.2129275449,1.98611850128
655,655,5,3,22,1,17,121.673863956,133.439805825,136.856847426,45.7597692971,36.2266891101,34.3398154357,255,255,255,46,75,81,-1.03980473841,-0.75265762026,-0.670343381945,0.517872579362,0.62235194412,0.711635135733
656,656,4,6,14,7,9,116.555709769,118.526347698,116.781180632,66.4116395035,61.0383318811,58.2270558023,255,255,255,1,12,4,-1.15161753985,-0.93089629835,-0.648979438372,0.145637216285,0.316120214142,0.538484699996
657,657,0,1,0,0,0,60.7287590812,70.2552925074,79.5933794642,57.5022990484,52.8856556342,48.0060385649,255,255,255,1,7,6,2.00554936333,2.49763052068,3.01828200182,1.72325142671,1.81941669669,1.85509410302
658,658,5,8,0,0,0,97.5869039522,110.617655725,119.21271246,50.0181098545,41.690333368,36.3017054486,255,255,255,7,20,24,0.363539505656,1.14842456808,1.77119368679,1.12607744648,1.27256501853,1.23143394436
659,659,1,1,21,25,0,105.087018481,108.255371476,108.104156049,41.6225611257,38.845102972,36.1252703864,252,249,255,4,11,13,-0.247949025021,-0.0048133723023,0.90046274675,0.584393510533,0.591017280366,0.944293604694
660,660,1,0,1,4,0,132.253185132,139.449319927,144.316105551,8.93692754635,8.75495386535,9.44411768867,255,255,253,26,27,21,31.8441791411,25.0623124836,34.8816756141,2.01870577294,-1.32712521744,-4.18048355422
661,661,2,3,17,49,0,123.426193572,130.133858466,133.971501847,44.1526169684,36.3890592863,28.3284233283,241,243,249,9,17,22,-1.41127953774,-1.11069259304,0.168138659959,0.233249025641,0.292601342381,0.231821364546
662,662,10,6,245,20,0,140.21056423,139.242870911,138.808505142,49.877184291,52.2841785566,52.9338019092,255,255,255,41,42,43,0.191547729409,0.131019496872,0.10141559557,1.1331593346,1.13753940691,1.12074995822
663,663,1,4,9,11,0,131.265604236,137.226751094,139.844563169,26.0996373922,23.6612800774,21.8483028744,255,255,255,35,41,38,10.9390020217,12.2852958655,13.302496399,3.18102600568,3.19650420128,2.94428671901
664,664,18,15,129,67,71,123.400785465,126.437766499,130.830178097,38.1450574048,34.435238254,31.5101678894,255,255,255,22,21,26,0.956656195587,1.69076360786,2.56123402193,1.15024996864,1.09974196106,0.87874760151
665,665,0,9,0,2,0,134.77041595,138.073444919,137.817242092,28.5317505796,25.3205130554,26.7379540349,255,255,255,38,42,28,2.03456656433,2.23388486701,2.01810786198,1.15828130012,0.969318282818,0.199045503101
666,666,0,4,4,14,0,110.31060576,112.317524578,112.227484911,46.0421579375,42.6361153622,41.5787665626,255,255,255,3,11,8,1.38066536291,1.80988915343,2.18344120813,1.16458991638,1.02745518599,1.25428554627
667,667,4,1,1,0,1,115.673337702,122.392050925,122.696670521,31.5956042296,27.4259501371,26.9544935606,241,242,245,15,22,19,0.853220755137,1.41948179884,1.07099512881,1.08300592559,0.734978388626,-0.166082865877
668,668,0,3,4,32,0,92.5384783799,97.0595935874,100.945690462,20.3631853364,16.2900432442,14.497458666,255,255,255,28,23,18,22.3198021732,24.0330725701,23.5685400683,3.9469838903,3.52692886097,2.62394891202
669,669,5,4,16,0,0,93.9733127437,96.9996253753,91.2992868459,50.8176486834,48.1548162869,49.4633185463,238,241,247,2,5,2,-0.649904459291,-0.428163899574,-0.102802624748,0.575211868696,0.686440573173,0.920250813152
670,670,0,4,21,19,0,87.7904448823,97.6713337724,105.44154009,68.7047143926,67.6947449129,67.7600048128,255,255,255,3,7,5,-0.283411212109,-0.428842449101,-0.559397035859,1.07069381609,1.01672029004,0.93235015459
671,671,1,1,11,58,0,120.931804968,123.890442006,127.520546865,37.4946318203,38.3630838556,38.0546218729,255,255,255,16,17,18,4.75384627008,4.3688561171,4.13659120763,2.11401982555,1.98202895255,1.78084058554
672,672,5,25,0,10,0,65.8213639197,71.9034718241,75.7306718501,58.7059931107,54.6154475747,51.8436495189,255,255,255,1,3,3,0.577802169929,1.20075548895,1.68611332402,1.21355953102,1.39401376726,1.51180278402
673,673,1,0,0,16,0,133.640598282,139.438250278,142.854575533,11.3175029024,11.0046412297,12.6974853875,255,255,255,50,48,41,25.8970249495,19.1735376917,16.231819377,3.10346148047,0.932647390691,-1.44265743461
674,674,20,3,112,23,118,120.400211115,122.223883562,118.162191003,49.2744190535,46.3447466156,46.8521095337,255,255,255,9,11,16,-0.461114342528,0.172936958872,0.59726509655,0.577989464456,0.717707539119,0.90911005384
675,675,4,1,5,0,5,96.3718882592,103.543165281,103.599305695,43.9970227215,40.0582299616,36.5963987618,255,255,255,11,19,20,0.166895323852,0.524504789596,2.04769798792,0.66842624105,0.790222860949,1.21413897111
676,676,16,10,43,6,22,97.2574303646,115.071106192,123.91789595,61.5112662469,48.6321146552,42.3921395118,255,255,255,12,25,12,-0.253282481017,0.462856204386,1.01554705597,0.963337119243,1.16343433051,1.2498653607
677,677,7,6,6,4,2,69.5713994579,81.2297293167,92.2606837607,66.3533068352,59.2190030039,52.9244755226,255,255,255,1,9,1,0.503742660002,0.847775362713,1.19535729204,1.31895939955,1.41839379568,1.45357884487
678,678,3,7,19,45,0,98.5789591052,104.89984441,108.532305883,47.580308128,43.3834486225,40.0736816952,255,255,255,5,14,13,0.635548257212,1.11571426717,1.64953059873,1.21191279425,1.22985704013,1.1412287018
679,679,15,3,94,16,83,116.694902709,123.614026669,122.843379215,44.1908700785,34.6557645066,34.3185233498,255,255,255,11,14,2,-0.389187211581,1.20966789279,1.46464550199,0.597865342114,0.887550321028,0.888419604401
680,680,17,5,160,8,162,129.486367925,130.027308878,127.164689809,27.3320700866,26.1319161435,28.5656656689,255,255,255,43,44,36,1.87887951945,0.665276110638,-0.226408268616,1.15368863092,0.392542673658,0.160009562863
